avg_stars,date,city,precipitation,temp_min,temp_max
3.767,2015-09-22,Las Vegas,18.39,52,77
3.8295,2015-09-23,Las Vegas,18.39,54,80
3.882,2015-09-24,Las Vegas,18.39,53,82
3.8061,2015-09-25,Las Vegas,18.39,53,85
3.7545,2015-09-26,Las Vegas,18.39,53,85
3.7879,2015-09-27,Las Vegas,18.39,55,78
3.781,2015-09-28,Las Vegas,18.51,62,78
3.8825,2015-09-29,Las Vegas,18.51,64,75
3.8525,2015-09-30,Las Vegas,22.59,64,75
3.8421,2015-10-01,Las Vegas,22.59,55,67
3.8527,2015-10-02,Las Vegas,22.59,50,70
3.7615,2015-10-03,Las Vegas,22.89,45,76
3.7024,2015-10-04,Las Vegas,23.13,45,55
3.8169,2015-10-05,Las Vegas,23.13,45,60
3.8022,2015-10-06,Las Vegas,23.13,48,76
3.9336,2015-10-07,Las Vegas,23.13,49,78
3.8462,2015-10-08,Las Vegas,23.13,53,74
3.8095,2015-10-09,Las Vegas,23.13,53,76
3.8811,2015-10-10,Las Vegas,23.43,49,72
3.6612,2015-10-11,Las Vegas,23.43,41,65
3.6402,2015-10-12,Las Vegas,23.43,41,71
3.6793,2015-10-13,Las Vegas,23.67,44,76
3.9677,2015-10-14,Las Vegas,23.67,54,64
3.8458,2015-10-15,Las Vegas,23.67,42,60
3.8018,2015-10-16,Las Vegas,23.67,42,66
3.7892,2015-10-17,Las Vegas,23.67,40,60
3.7255,2015-10-18,Las Vegas,23.67,34,48
3.7746,2015-10-19,Las Vegas,23.67,29,48
3.928,2015-10-20,Las Vegas,23.67,0,0
3.8425,2015-10-21,Las Vegas,23.67,40,73
3.9097,2015-10-22,Las Vegas,23.77,41,75
3.856,2015-10-23,Las Vegas,23.98,44,72
3.9393,2015-10-24,Las Vegas,23.98,42,66
3.7028,2015-10-25,Las Vegas,24.33,47,67
3.9097,2015-10-26,Las Vegas,24.33,38,59
3.6731,2015-10-27,Las Vegas,24.33,36,63
3.8619,2015-10-28,Las Vegas,24.94,38,61
3.87,2015-10-29,Las Vegas,25.98,53,64
3.7162,2015-10-30,Las Vegas,25.98,45,59
3.833,2015-10-31,Las Vegas,25.98,44,59
3.6335,2015-11-01,Las Vegas,25.99,45,60
3.826,2015-11-02,Las Vegas,25.99,44,67
3.816,2015-11-03,Las Vegas,25.99,39,68
3.8664,2015-11-04,Las Vegas,25.99,38,78
3.7179,2015-11-05,Las Vegas,25.99,42,79
3.7802,2015-11-06,Las Vegas,25.99,56,78
3.6785,2015-11-07,Las Vegas,25.99,46,70
3.8522,2015-11-08,Las Vegas,25.99,0,0
3.8708,2015-11-09,Las Vegas,25.99,29,55
3.8709,2015-11-10,Las Vegas,26.08,29,59
3.7193,2015-11-11,Las Vegas,26.82,47,55
3.9535,2015-11-12,Las Vegas,26.92,40,55
3.8879,2015-11-13,Las Vegas,26.92,40,66
3.8098,2015-11-14,Las Vegas,26.92,42,50
3.8384,2015-11-15,Las Vegas,26.92,31,50
3.7905,2015-11-16,Las Vegas,26.92,30,64
3.8371,2015-11-17,Las Vegas,26.92,32,66
3.8722,2015-11-18,Las Vegas,26.92,41,66
3.953,2015-11-19,Las Vegas,27.12,55,64
3.9478,2015-11-20,Las Vegas,27.12,39,65
3.8502,2015-11-21,Las Vegas,27.12,31,52
3.7718,2015-11-22,Las Vegas,27.12,31,58
3.8363,2015-11-23,Las Vegas,27.12,22,39
3.7202,2015-11-24,Las Vegas,27.12,22,40
3.7458,2015-11-25,Las Vegas,27.12,27,49
3.7774,2015-11-26,Las Vegas,27.12,27,59
3.5807,2015-11-27,Las Vegas,27.12,39,66
3.6944,2015-11-28,Las Vegas,27.19,40,66
3.6806,2015-11-29,Las Vegas,27.36,40,66
3.7237,2015-11-30,Las Vegas,27.36,32,44
3.931,2015-12-01,Las Vegas,27.37,32,48
3.878,2015-12-02,Las Vegas,27.65,32,58
3.9563,2015-12-03,Las Vegas,27.78,36,51
3.9551,2015-12-04,Las Vegas,27.78,36,42
3.8456,2015-12-05,Las Vegas,27.78,28,49
3.8437,2015-12-06,Las Vegas,27.78,28,50
3.8273,2015-12-07,Las Vegas,27.78,28,46
3.8608,2015-12-08,Las Vegas,27.78,28,47
3.9037,2015-12-09,Las Vegas,27.78,28,48
3.8441,2015-12-10,Las Vegas,27.82,30,57
3.8834,2015-12-11,Las Vegas,27.82,29,57
3.7762,2015-12-12,Las Vegas,27.82,42,62
3.8341,2015-12-13,Las Vegas,27.82,49,67
3.684,2015-12-14,Las Vegas,27.82,47,63
3.9022,2015-12-15,Las Vegas,28.02,46,61
3.7071,2015-12-16,Las Vegas,28.02,45,49
3.7921,2015-12-17,Las Vegas,28.1,45,58
3.9209,2015-12-18,Las Vegas,28.47,34,53
3.7945,2015-12-19,Las Vegas,28.47,29,35
3.7162,2015-12-20,Las Vegas,28.47,21,36
3.5618,2015-12-21,Las Vegas,28.47,20,43
3.7728,2015-12-22,Las Vegas,28.69,34,54
3.6814,2015-12-23,Las Vegas,28.72,42,63
3.7146,2015-12-24,Las Vegas,29.32,43,64
3.4888,2015-12-25,Las Vegas,29.32,0,0
3.4026,2015-12-26,Las Vegas,29.32,43,53
3.6142,2015-12-27,Las Vegas,29.62,42,58
3.5097,2015-12-28,Las Vegas,30.18,37,67
3.6304,2015-12-29,Las Vegas,30.43,37,49
3.6493,2015-12-30,Las Vegas,30.43,37,54
3.7917,2015-12-31,Las Vegas,30.43,39,49
3.6262,2016-01-01,Las Vegas,0.0,32,39
3.6223,2016-01-02,Las Vegas,0.0,0,0
3.7462,2016-01-03,Las Vegas,0.0,28,38
3.7078,2016-01-04,Las Vegas,0.0,29,35
3.7637,2016-01-05,Las Vegas,0.01,10,29
3.8878,2016-01-06,Las Vegas,0.01,9,30
3.8028,2016-01-07,Las Vegas,0.01,11,43
3.7702,2016-01-08,Las Vegas,0.01,16,49
3.7876,2016-01-09,Las Vegas,0.41,22,39
3.8185,2016-01-10,Las Vegas,0.88,34,55
3.8287,2016-01-11,Las Vegas,1.08,18,55
3.8793,2016-01-12,Las Vegas,1.11,16,28
3.9619,2016-01-13,Las Vegas,1.27,9,33
3.8522,2016-01-14,Las Vegas,1.27,7,29
3.8171,2016-01-15,Las Vegas,1.27,27,46
3.7769,2016-01-16,Las Vegas,1.39,27,50
3.7534,2016-01-17,Las Vegas,1.39,30,41
3.6677,2016-01-18,Las Vegas,1.39,15,38
3.8773,2016-01-19,Las Vegas,1.39,9,32
3.7958,2016-01-20,Las Vegas,1.39,6,21
3.7775,2016-01-21,Las Vegas,1.43,3,22
3.6938,2016-01-22,Las Vegas,1.47,8,26
3.8418,2016-01-23,Las Vegas,2.22,11,25
3.7427,2016-01-24,Las Vegas,2.22,0,0
3.8942,2016-01-25,Las Vegas,2.22,6,32
3.927,2016-01-26,Las Vegas,2.22,15,47
3.9347,2016-01-27,Las Vegas,2.22,33,51
3.9135,2016-01-28,Las Vegas,2.22,22,51
3.9701,2016-01-29,Las Vegas,2.22,25,45
3.8325,2016-01-30,Las Vegas,2.23,19,33
3.9612,2016-01-31,Las Vegas,2.23,24,56
3.7762,2016-02-01,Las Vegas,2.27,35,60
3.8313,2016-02-02,Las Vegas,2.27,25,50
3.7987,2016-02-03,Las Vegas,2.67,25,52
3.8412,2016-02-04,Las Vegas,2.82,39,63
3.9218,2016-02-05,Las Vegas,2.82,29,42
3.8953,2016-02-06,Las Vegas,2.82,25,40
3.7716,2016-02-07,Las Vegas,2.82,23,44
3.8279,2016-02-08,Las Vegas,2.82,22,53
3.7951,2016-02-09,Las Vegas,2.82,28,46
3.9216,2016-02-10,Las Vegas,2.99,25,34
3.82,2016-02-11,Las Vegas,3.08,15,25
3.7819,2016-02-12,Las Vegas,3.08,0,0
3.7756,2016-02-13,Las Vegas,3.08,0,0
3.6604,2016-02-14,Las Vegas,3.08,0,14
3.6008,2016-02-15,Las Vegas,3.08,4,23
3.794,2016-02-16,Las Vegas,4.22,23,36
3.7968,2016-02-17,Las Vegas,4.22,0,0
3.7669,2016-02-18,Las Vegas,4.23,18,36
3.8729,2016-02-19,Las Vegas,4.23,16,38
3.7734,2016-02-20,Las Vegas,4.23,31,61
3.7626,2016-02-21,Las Vegas,4.23,35,69
3.7284,2016-02-22,Las Vegas,4.23,28,59
3.8909,2016-02-23,Las Vegas,4.23,28,53
3.8881,2016-02-24,Las Vegas,4.45,35,55
3.8247,2016-02-25,Las Vegas,5.3,38,62
3.8848,2016-02-26,Las Vegas,5.34,26,38
3.8626,2016-02-27,Las Vegas,5.34,26,31
3.7378,2016-02-28,Las Vegas,5.34,28,42
3.7123,2016-02-29,Las Vegas,5.39,28,62
3.7495,2016-03-01,Las Vegas,5.39,30,49
3.7996,2016-03-02,Las Vegas,5.73,28,65
3.7195,2016-03-03,Las Vegas,5.73,19,31
3.738,2016-03-04,Las Vegas,5.79,19,36
3.7278,2016-03-05,Las Vegas,5.79,30,35
3.7423,2016-03-06,Las Vegas,5.79,30,43
3.7404,2016-03-07,Las Vegas,5.79,27,42
3.9028,2016-03-08,Las Vegas,5.79,26,66
3.9041,2016-03-09,Las Vegas,5.79,38,71
3.8271,2016-03-10,Las Vegas,5.79,38,74
3.7823,2016-03-11,Las Vegas,6.39,46,63
3.8026,2016-03-12,Las Vegas,6.39,33,57
3.7345,2016-03-13,Las Vegas,6.39,0,0
3.6847,2016-03-14,Las Vegas,6.61,51,57
3.7006,2016-03-15,Las Vegas,7.21,52,70
3.8515,2016-03-16,Las Vegas,7.21,47,59
3.7326,2016-03-17,Las Vegas,7.21,0,0
3.7189,2016-03-18,Las Vegas,7.21,35,60
3.7523,2016-03-19,Las Vegas,7.21,33,60
3.73,2016-03-20,Las Vegas,7.21,34,43
3.8325,2016-03-21,Las Vegas,7.21,31,39
3.694,2016-03-22,Las Vegas,7.21,27,44
3.808,2016-03-23,Las Vegas,7.21,21,61
3.8197,2016-03-24,Las Vegas,7.21,44,68
3.9117,2016-03-25,Las Vegas,7.49,46,75
3.7128,2016-03-26,Las Vegas,7.49,34,51
3.6721,2016-03-27,Las Vegas,7.49,33,63
3.7353,2016-03-28,Las Vegas,7.94,33,76
3.7495,2016-03-29,Las Vegas,7.95,40,57
3.7175,2016-03-30,Las Vegas,7.95,28,58
3.8431,2016-03-31,Las Vegas,7.95,28,69
3.8228,2016-04-01,Las Vegas,7.98,28,73
3.696,2016-04-02,Las Vegas,7.98,46,64
3.7504,2016-04-03,Las Vegas,8.1,29,52
3.6891,2016-04-04,Las Vegas,8.1,28,57
3.8376,2016-04-05,Las Vegas,8.26,25,57
3.9574,2016-04-06,Las Vegas,8.26,24,45
3.8594,2016-04-07,Las Vegas,8.26,28,68
3.8057,2016-04-08,Las Vegas,8.62,32,50
3.8003,2016-04-09,Las Vegas,8.75,32,47
3.7711,2016-04-10,Las Vegas,8.75,21,36
3.7974,2016-04-11,Las Vegas,8.81,21,56
3.8199,2016-04-12,Las Vegas,8.81,0,0
3.7106,2016-04-13,Las Vegas,8.81,29,51
3.7726,2016-04-14,Las Vegas,8.81,29,58
3.9449,2016-04-15,Las Vegas,8.81,29,69
3.7623,2016-04-16,Las Vegas,8.81,37,74
3.7229,2016-04-17,Las Vegas,8.81,38,77
3.7993,2016-04-18,Las Vegas,8.81,42,82
3.9441,2016-04-19,Las Vegas,8.81,45,82
3.9343,2016-04-20,Las Vegas,8.81,45,75
3.8558,2016-04-21,Las Vegas,8.81,44,76
3.8299,2016-04-22,Las Vegas,8.85,53,77
3.8038,2016-04-23,Las Vegas,8.92,51,67
3.8236,2016-04-24,Las Vegas,8.92,36,64
3.7068,2016-04-25,Las Vegas,8.92,36,74
3.7732,2016-04-26,Las Vegas,8.92,41,81
3.7367,2016-04-27,Las Vegas,9.1,41,81
3.798,2016-04-28,Las Vegas,9.1,48,68
3.9101,2016-04-29,Las Vegas,9.31,47,68
3.8454,2016-04-30,Las Vegas,9.31,47,58
3.7262,2016-05-01,Las Vegas,9.31,47,67
3.7691,2016-05-02,Las Vegas,9.31,49,67
3.8891,2016-05-03,Las Vegas,9.31,49,67
3.6247,2016-05-04,Las Vegas,9.31,49,66
3.837,2016-05-05,Las Vegas,9.32,49,64
3.7091,2016-05-06,Las Vegas,9.46,47,66
3.7278,2016-05-07,Las Vegas,9.46,52,74
3.7613,2016-05-08,Las Vegas,9.51,46,75
3.7605,2016-05-09,Las Vegas,9.51,43,67
3.8186,2016-05-10,Las Vegas,9.57,43,59
3.6731,2016-05-11,Las Vegas,9.78,52,71
3.7387,2016-05-12,Las Vegas,9.78,54,74
3.8172,2016-05-13,Las Vegas,10.07,54,81
3.8496,2016-05-14,Las Vegas,10.07,49,65
3.7599,2016-05-15,Las Vegas,10.34,43,57
3.7185,2016-05-16,Las Vegas,10.34,33,49
3.7935,2016-05-17,Las Vegas,10.34,33,64
3.8645,2016-05-18,Las Vegas,10.49,48,62
3.8923,2016-05-19,Las Vegas,10.49,43,56
3.9606,2016-05-20,Las Vegas,10.49,42,74
3.8223,2016-05-21,Las Vegas,11.06,41,76
3.8114,2016-05-22,Las Vegas,11.42,52,58
3.8337,2016-05-23,Las Vegas,11.42,0,0
3.7848,2016-05-24,Las Vegas,11.42,49,80
3.8012,2016-05-25,Las Vegas,11.42,48,83
3.7867,2016-05-26,Las Vegas,11.42,0,0
3.9981,2016-05-27,Las Vegas,11.42,64,83
3.7483,2016-05-28,Las Vegas,11.42,64,88
3.7881,2016-05-29,Las Vegas,11.42,65,91
3.7799,2016-05-30,Las Vegas,11.42,60,82
3.7366,2016-05-31,Las Vegas,11.42,58,87
3.8586,2016-06-01,Las Vegas,11.42,58,91
3.7898,2016-06-02,Las Vegas,11.64,59,89
3.8367,2016-06-03,Las Vegas,12.01,69,84
3.8346,2016-06-04,Las Vegas,12.56,65,87
3.8684,2016-06-05,Las Vegas,12.56,0,0
3.7516,2016-06-06,Las Vegas,12.74,60,78
3.8216,2016-06-07,Las Vegas,13.75,60,82
3.7771,2016-06-08,Las Vegas,13.76,55,75
3.7689,2016-06-09,Las Vegas,13.83,45,68
3.7672,2016-06-10,Las Vegas,13.83,45,74
3.8877,2016-06-11,Las Vegas,13.83,58,81
3.7423,2016-06-12,Las Vegas,13.83,67,92
3.6518,2016-06-13,Las Vegas,13.83,50,80
3.8145,2016-06-14,Las Vegas,13.83,50,76
3.8295,2016-06-15,Las Vegas,13.83,57,82
3.6828,2016-06-16,Las Vegas,14.47,64,87
3.7561,2016-06-17,Las Vegas,16.2,67,77
3.9017,2016-06-18,Las Vegas,16.2,61,85
3.6411,2016-06-19,Las Vegas,16.2,59,89
3.6908,2016-06-20,Las Vegas,16.2,59,90
3.6892,2016-06-21,Las Vegas,16.2,60,90
3.874,2016-06-22,Las Vegas,16.2,58,89
3.8431,2016-06-23,Las Vegas,16.7,58,83
3.819,2016-06-24,Las Vegas,16.77,67,74
3.6929,2016-06-25,Las Vegas,16.77,63,87
3.7095,2016-06-26,Las Vegas,16.77,62,91
3.8468,2016-06-27,Las Vegas,16.77,65,92
3.8554,2016-06-28,Las Vegas,16.77,66,91
3.894,2016-06-29,Las Vegas,16.77,56,85
3.7451,2016-06-30,Las Vegas,16.77,54,78
3.9068,2016-07-01,Las Vegas,16.77,54,76
3.956,2016-07-02,Las Vegas,16.77,61,76
3.7553,2016-07-03,Las Vegas,16.77,58,74
3.7618,2016-07-04,Las Vegas,16.77,58,77
3.6433,2016-07-05,Las Vegas,17.03,62,78
3.7684,2016-07-06,Las Vegas,17.03,66,90
3.8351,2016-07-07,Las Vegas,17.35,66,90
3.9,2016-07-08,Las Vegas,17.4,70,89
3.8473,2016-07-09,Las Vegas,17.4,73,89
3.771,2016-07-10,Las Vegas,17.4,62,84
3.7572,2016-07-11,Las Vegas,17.4,59,86
3.8846,2016-07-12,Las Vegas,17.4,59,91
3.9409,2016-07-13,Las Vegas,17.4,62,92
3.7444,2016-07-14,Las Vegas,17.73,70,92
3.7869,2016-07-15,Las Vegas,17.74,70,90
3.7547,2016-07-16,Las Vegas,17.74,69,90
3.7471,2016-07-17,Las Vegas,17.74,64,89
3.7024,2016-07-18,Las Vegas,17.74,63,90
3.7187,2016-07-19,Las Vegas,17.79,67,90
3.8501,2016-07-20,Las Vegas,17.79,58,91
3.8004,2016-07-21,Las Vegas,17.79,57,90
3.9163,2016-07-22,Las Vegas,17.79,54,94
3.8405,2016-07-23,Las Vegas,17.79,0,0
3.607,2016-07-24,Las Vegas,17.79,67,95
3.6495,2016-07-25,Las Vegas,17.96,67,94
3.6573,2016-07-26,Las Vegas,17.96,71,96
3.6904,2016-07-27,Las Vegas,17.96,69,93
3.878,2016-07-28,Las Vegas,17.96,68,94
3.8367,2016-07-29,Las Vegas,18.21,66,79
3.7191,2016-07-30,Las Vegas,18.21,67,90
3.6417,2016-07-31,Las Vegas,19.26,69,85
3.7228,2016-08-01,Las Vegas,19.26,68,92
3.7648,2016-08-02,Las Vegas,19.26,69,91
3.8079,2016-08-03,Las Vegas,19.26,69,92
3.8069,2016-08-04,Las Vegas,19.26,65,92
3.7844,2016-08-05,Las Vegas,19.26,73,88
3.7937,2016-08-06,Las Vegas,20.02,73,90
3.7791,2016-08-07,Las Vegas,20.02,53,90
3.8098,2016-08-08,Las Vegas,20.02,59,89
3.7958,2016-08-09,Las Vegas,20.02,59,89
3.7662,2016-08-10,Las Vegas,20.02,64,91
3.7267,2016-08-11,Las Vegas,20.02,65,93
3.7718,2016-08-12,Las Vegas,20.02,76,94
3.883,2016-08-13,Las Vegas,20.19,75,91
3.6336,2016-08-14,Las Vegas,20.21,75,91
3.6725,2016-08-15,Las Vegas,20.56,71,83
3.7543,2016-08-16,Las Vegas,21.15,71,83
3.7775,2016-08-17,Las Vegas,21.89,73,90
3.8343,2016-08-18,Las Vegas,22.29,70,78
3.804,2016-08-19,Las Vegas,22.29,64,89
3.7513,2016-08-20,Las Vegas,22.29,63,90
3.5926,2016-08-21,Las Vegas,22.3,69,89
3.7418,2016-08-22,Las Vegas,22.3,60,90
3.7101,2016-08-23,Las Vegas,22.3,56,82
3.7453,2016-08-24,Las Vegas,22.3,56,89
3.8463,2016-08-25,Las Vegas,22.3,59,89
3.8146,2016-08-26,Las Vegas,22.91,59,91
3.6319,2016-08-27,Las Vegas,22.91,65,93
3.7825,2016-08-28,Las Vegas,22.91,65,95
3.7709,2016-08-29,Las Vegas,22.91,68,95
3.7713,2016-08-30,Las Vegas,22.91,60,93
3.7678,2016-08-31,Las Vegas,22.91,59,92
3.7581,2016-09-01,Las Vegas,23.03,62,84
3.8952,2016-09-02,Las Vegas,23.03,55,81
3.6802,2016-09-03,Las Vegas,23.03,55,80
3.7743,2016-09-04,Las Vegas,23.03,55,82
3.6492,2016-09-05,Las Vegas,23.03,54,87
3.8069,2016-09-06,Las Vegas,23.03,56,89
3.7776,2016-09-07,Las Vegas,23.03,61,90
3.7971,2016-09-08,Las Vegas,23.03,71,89
3.9159,2016-09-09,Las Vegas,23.7,69,90
3.859,2016-09-10,Las Vegas,23.72,70,83
3.7973,2016-09-11,Las Vegas,23.89,64,91
3.7657,2016-09-12,Las Vegas,23.89,54,80
3.9451,2016-09-13,Las Vegas,23.89,53,83
3.8219,2016-09-14,Las Vegas,23.89,58,87
3.75,2016-09-15,Las Vegas,24.18,57,87
3.7879,2016-09-16,Las Vegas,24.18,0,0
3.8107,2016-09-17,Las Vegas,24.18,54,84
3.7148,2016-09-18,Las Vegas,24.18,54,81
3.835,2016-09-19,Las Vegas,24.18,66,77
3.8678,2016-09-20,Las Vegas,24.18,59,87
3.8764,2016-09-21,Las Vegas,24.18,58,91
3.9137,2016-09-22,Las Vegas,24.18,57,90
3.7289,2016-09-23,Las Vegas,24.18,52,91
3.7688,2016-09-24,Las Vegas,24.18,52,87
3.682,2016-09-25,Las Vegas,24.18,52,85
3.7369,2016-09-26,Las Vegas,24.18,52,81
3.7259,2016-09-27,Las Vegas,24.18,42,75
3.8566,2016-09-28,Las Vegas,24.18,42,75
3.8513,2016-09-29,Las Vegas,24.68,42,77
3.9009,2016-09-30,Las Vegas,25.48,59,70
3.8782,2016-10-01,Las Vegas,25.87,57,67
3.8202,2016-10-02,Las Vegas,26.15,57,74
3.6898,2016-10-03,Las Vegas,26.35,56,69
3.7799,2016-10-04,Las Vegas,26.35,52,71
3.8821,2016-10-05,Las Vegas,26.35,52,76
3.7294,2016-10-06,Las Vegas,26.35,49,73
3.8966,2016-10-07,Las Vegas,26.35,49,81
3.7593,2016-10-08,Las Vegas,26.6,50,77
3.6111,2016-10-09,Las Vegas,26.6,45,65
3.6931,2016-10-10,Las Vegas,26.6,41,61
3.7783,2016-10-11,Las Vegas,26.6,38,66
3.8759,2016-10-12,Las Vegas,26.6,37,67
3.8274,2016-10-13,Las Vegas,26.62,44,75
3.945,2016-10-14,Las Vegas,26.62,39,77
3.8042,2016-10-15,Las Vegas,26.62,37,64
3.7687,2016-10-16,Las Vegas,26.62,37,78
3.7616,2016-10-17,Las Vegas,26.79,53,80
3.8741,2016-10-18,Las Vegas,26.85,57,81
3.7889,2016-10-19,Las Vegas,26.91,57,82
3.9002,2016-10-20,Las Vegas,26.91,62,80
3.8108,2016-10-21,Las Vegas,28.69,56,81
3.9564,2016-10-22,Las Vegas,29.59,46,56
3.8038,2016-10-23,Las Vegas,29.66,45,50
3.5375,2016-10-24,Las Vegas,29.66,46,67
3.7996,2016-10-25,Las Vegas,29.66,37,57
3.809,2016-10-26,Las Vegas,29.66,34,57
3.7545,2016-10-27,Las Vegas,29.71,33,50
3.8868,2016-10-28,Las Vegas,29.88,33,62
3.9029,2016-10-29,Las Vegas,29.88,41,58
3.8471,2016-10-30,Las Vegas,29.88,40,77
3.8449,2016-10-31,Las Vegas,30.16,40,65
3.863,2016-11-01,Las Vegas,30.16,38,55
3.7819,2016-11-02,Las Vegas,30.16,39,78
3.9091,2016-11-03,Las Vegas,30.16,53,80
3.6813,2016-11-04,Las Vegas,30.32,44,68
3.8245,2016-11-05,Las Vegas,30.32,34,59
3.7774,2016-11-06,Las Vegas,30.32,33,64
3.8555,2016-11-07,Las Vegas,30.32,35,67
3.8432,2016-11-08,Las Vegas,30.32,0,0
3.7994,2016-11-09,Las Vegas,30.58,35,66
3.7775,2016-11-10,Las Vegas,30.58,33,52
3.8296,2016-11-11,Las Vegas,30.58,30,60
3.7464,2016-11-12,Las Vegas,30.58,27,59
3.708,2016-11-13,Las Vegas,30.58,26,51
3.784,2016-11-14,Las Vegas,30.58,25,58
3.7988,2016-11-15,Las Vegas,30.58,26,58
3.8082,2016-11-16,Las Vegas,30.58,32,61
3.8188,2016-11-17,Las Vegas,30.58,33,55
3.8215,2016-11-18,Las Vegas,30.58,35,60
3.7996,2016-11-19,Las Vegas,30.58,35,74
3.8032,2016-11-20,Las Vegas,30.8,32,53
3.7759,2016-11-21,Las Vegas,30.8,32,35
3.761,2016-11-22,Las Vegas,30.8,26,37
3.7252,2016-11-23,Las Vegas,30.8,23,41
3.6667,2016-11-24,Las Vegas,30.92,23,46
3.5288,2016-11-25,Las Vegas,30.96,40,51
3.5761,2016-11-26,Las Vegas,30.96,38,45
3.704,2016-11-27,Las Vegas,30.96,29,44
3.7599,2016-11-28,Las Vegas,30.96,27,50
3.8242,2016-11-29,Las Vegas,31.1,27,51
3.8846,2016-11-30,Las Vegas,31.11,43,64
3.963,2016-12-01,Las Vegas,31.47,43,64
3.8045,2016-12-02,Las Vegas,31.47,37,43
3.8304,2016-12-03,Las Vegas,31.47,35,41
3.8424,2016-12-04,Las Vegas,31.47,34,39
3.7903,2016-12-05,Las Vegas,31.6,33,44
3.8621,2016-12-06,Las Vegas,31.6,29,43
3.8942,2016-12-07,Las Vegas,32.02,37,43
3.9316,2016-12-08,Las Vegas,32.02,34,43
3.8232,2016-12-09,Las Vegas,32.02,24,34
3.9624,2016-12-10,Las Vegas,32.02,25,29
3.6294,2016-12-11,Las Vegas,32.03,24,29
3.8758,2016-12-12,Las Vegas,32.5,25,37
3.8329,2016-12-13,Las Vegas,32.5,24,43
3.986,2016-12-14,Las Vegas,32.84,26,33
3.8913,2016-12-15,Las Vegas,32.84,14,29
3.7959,2016-12-16,Las Vegas,32.84,7,18
3.7907,2016-12-17,Las Vegas,33.19,7,31
3.6205,2016-12-18,Las Vegas,34.31,31,55
3.7008,2016-12-19,Las Vegas,34.31,18,35
3.778,2016-12-20,Las Vegas,34.31,13,28
3.7461,2016-12-21,Las Vegas,34.31,13,37
3.692,2016-12-22,Las Vegas,34.31,24,40
3.7227,2016-12-23,Las Vegas,34.31,34,42
3.7974,2016-12-24,Las Vegas,34.43,30,47
3.3024,2016-12-25,Las Vegas,34.43,37,47
3.3929,2016-12-26,Las Vegas,34.93,31,41
3.5174,2016-12-27,Las Vegas,35.09,31,67
3.4764,2016-12-28,Las Vegas,35.09,35,50
3.7214,2016-12-29,Las Vegas,35.19,31,37
3.7394,2016-12-30,Las Vegas,35.2,31,42
3.7105,2016-12-31,Las Vegas,35.2,24,34
3.7302,2017-01-01,Las Vegas,0.03,28,44
3.6627,2017-01-02,Las Vegas,0.03,31,47
3.8598,2017-01-03,Las Vegas,0.04,38,47
3.8483,2017-01-04,Las Vegas,0.81,41,47
3.8766,2017-01-05,Las Vegas,0.81,22,47
3.8366,2017-01-06,Las Vegas,1.04,13,24
3.9218,2017-01-07,Las Vegas,1.04,6,19
3.6712,2017-01-08,Las Vegas,1.04,8,16
3.8494,2017-01-09,Las Vegas,1.04,4,15
3.9106,2017-01-10,Las Vegas,1.05,11,31
3.9108,2017-01-11,Las Vegas,1.15,27,52
3.918,2017-01-12,Las Vegas,1.42,33,62
3.9757,2017-01-13,Las Vegas,1.89,36,65
3.9056,2017-01-14,Las Vegas,1.89,29,39
3.8227,2017-01-15,Las Vegas,1.89,27,37
3.8974,2017-01-16,Las Vegas,1.89,24,36
3.9063,2017-01-17,Las Vegas,1.94,24,40
3.8998,2017-01-18,Las Vegas,2.01,40,62
3.994,2017-01-19,Las Vegas,2.03,39,45
3.9458,2017-01-20,Las Vegas,2.03,0,0
3.876,2017-01-21,Las Vegas,2.03,30,55
3.8426,2017-01-22,Las Vegas,2.06,39,65
3.8281,2017-01-23,Las Vegas,2.09,43,65
3.9681,2017-01-24,Las Vegas,3.14,35,52
3.971,2017-01-25,Las Vegas,3.24,37,47
3.9426,2017-01-26,Las Vegas,3.5,39,53
3.8996,2017-01-27,Las Vegas,3.53,33,41
3.98,2017-01-28,Las Vegas,3.58,31,35
3.8631,2017-01-29,Las Vegas,3.58,0,0
3.8971,2017-01-30,Las Vegas,3.65,27,35
3.993,2017-01-31,Las Vegas,3.67,25,30
3.9797,2017-02-01,Las Vegas,3.7,27,41
4.0681,2017-02-02,Las Vegas,3.7,34,40
3.8239,2017-02-03,Las Vegas,3.7,21,35
3.9795,2017-02-04,Las Vegas,3.7,22,27
3.8832,2017-02-05,Las Vegas,3.7,17,33
3.9835,2017-02-06,Las Vegas,3.7,26,47
3.9935,2017-02-07,Las Vegas,3.77,26,55
4.0458,2017-02-08,Las Vegas,4.19,43,64
3.9629,2017-02-09,Las Vegas,4.51,25,51
3.979,2017-02-10,Las Vegas,4.51,19,28
3.8037,2017-02-11,Las Vegas,4.51,17,32
3.7725,2017-02-12,Las Vegas,4.51,30,32
3.8521,2017-02-13,Las Vegas,4.76,30,51
3.7517,2017-02-14,Las Vegas,4.76,25,41
3.8636,2017-02-15,Las Vegas,4.76,27,51
3.8388,2017-02-16,Las Vegas,4.8,28,42
3.8803,2017-02-17,Las Vegas,4.8,19,30
3.7826,2017-02-18,Las Vegas,4.8,19,55
3.8374,2017-02-19,Las Vegas,4.8,30,68
3.6976,2017-02-20,Las Vegas,4.8,33,65
3.7563,2017-02-21,Las Vegas,4.8,31,61
